lake,parameter,source_file,sampling_timestamp,sample_timestamp,measurement_value,measurement_value_raw,site_name,station_name,depth,value_sign,unit_symbol,method,laboratory,sampling_number,sample_number,rdl,sample_location,sample_type,vanadium_total_recoverable
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-03-13 12:00:00,2017-03-13 11:00:00,0.18,0.18,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),111802,,0.00008,,,0.18
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-03-13 12:00:00,2017-03-13 11:00:00,43.6,43.6,KEARL LAKE,KEARL LAKE,,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),111802,,0.01,,,43.6
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-03-13 12:00:00,2017-03-13 11:00:00,47.0,47,KEARL LAKE,KEARL LAKE,,,mg/l,440,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",111802,,0.3,,,47
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-03-13 12:00:00,2017-03-13 11:00:00,43.0,43,KEARL LAKE,KEARL LAKE,,,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),111802,,0.03,,,43
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-03-13 12:00:00,2017-03-13 11:00:00,48.0,48,KEARL LAKE,KEARL LAKE,,,mg/l,1516,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",111802,,0.3,,,48
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-03-13 12:00:00,2017-03-13 11:00:00,18.4,18.4,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),111802,,0.0002,,,18.4
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-03-13 12:00:00,2017-03-13 11:00:00,1.19,1.19,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),111802,,0.00013,,,1.19
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-03-13 12:00:00,2017-03-13 11:00:00,0.002,0.004,KEARL LAKE,KEARL LAKE,,<,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),111802,,0.000004,,,0.004
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-03-13 12:00:00,2017-03-13 11:00:00,0.058,0.058,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),111802,,0.000003,,,0.058
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-03-13 12:00:00,2017-03-13 11:00:00,0.17,0.17,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),111802,,0.000006,,,0.17
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-03-13 12:00:00,2017-03-13 11:00:00,0.589,0.589,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),111802,,0.000008,,,0.589
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-08-25 07:45:00,2017-08-25 06:45:00,0.174,0.174,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),17SWE12773,17SWE12774,0.007,Centre,DISCRETE SAMPLE (GRAB),0.174
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-08-25 07:45:00,2017-08-25 06:45:00,0.108,0.108,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),17SWE12773,17SWE12774,0.006,Centre,DISCRETE SAMPLE (GRAB),0.108
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-08-25 07:45:00,2017-08-25 06:45:00,1.03,1.03,KEARL LAKE,KEARL LAKE,,,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,17SWE12773,17SWE12774,,Centre,DISCRETE SAMPLE (GRAB),1.03
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-08-25 07:45:00,2017-08-25 06:45:00,0.021,0.021,KEARL LAKE,KEARL LAKE,,,mg/l,3627,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,17SWE12773,17SWE12774,0.001,Centre,DISCRETE SAMPLE (GRAB),0.021
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-08-25 07:45:00,2017-08-25 06:45:00,0.006,0.006,KEARL LAKE,KEARL LAKE,,,mg/l,3626,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,17SWE12773,17SWE12774,0.002,Centre,DISCRETE SAMPLE (GRAB),0.006
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-08-25 07:45:00,2017-08-25 06:45:00,8.21,8.21,KEARL LAKE,KEARL LAKE,,,,389,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,17SWE12773,17SWE12774,,Centre,DISCRETE SAMPLE (GRAB),8.21
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-08-25 07:45:00,2017-08-25 06:45:00,0.19,0.19,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),17SWE12773,17SWE12774,0.08,Centre,DISCRETE SAMPLE (GRAB),0.19
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-08-25 07:45:00,2017-08-25 06:45:00,0.12,0.12,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),17SWE12773,17SWE12774,0.08,Centre,DISCRETE SAMPLE (GRAB),0.12
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-08-25 07:45:00,2017-08-25 06:45:00,24.3,24.3,KEARL LAKE,KEARL LAKE,,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),17SWE12773,17SWE12774,0.01,Centre,DISCRETE SAMPLE (GRAB),24.3
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-08-25 07:45:00,2017-08-25 06:45:00,24.4,24.4,KEARL LAKE,KEARL LAKE,,,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),17SWE12773,17SWE12774,0.03,Centre,DISCRETE SAMPLE (GRAB),24.4
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-08-25 07:45:00,2017-08-25 06:45:00,26.41,26.41,KEARL LAKE,KEARL LAKE,,,mg/l,1516,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,17SWE12773,17SWE12774,0.005,Centre,DISCRETE SAMPLE (GRAB),26.41
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-08-25 07:45:00,2017-08-25 06:45:00,8.0,8,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),17SWE12773,17SWE12774,0.4,Centre,DISCRETE SAMPLE (GRAB),8
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-08-25 07:45:00,2017-08-25 06:45:00,1.3,1.3,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),17SWE12773,17SWE12774,0.4,Centre,DISCRETE SAMPLE (GRAB),1.3
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-08-25 07:45:00,2017-08-25 06:45:00,0.02,0.02,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),17SWE12773,17SWE12774,0.02,Centre,DISCRETE SAMPLE (GRAB),0.02
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-08-25 07:45:00,2017-08-25 06:45:00,0.021,0.021,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),17SWE12773,17SWE12774,0.004,Centre,DISCRETE SAMPLE (GRAB),0.021
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-08-25 07:45:00,2017-08-25 06:45:00,0.12,0.12,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),17SWE12773,17SWE12774,0.03,Centre,DISCRETE SAMPLE (GRAB),0.12
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-08-25 07:45:00,2017-08-25 06:45:00,0.19,0.19,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),17SWE12773,17SWE12774,0.03,Centre,DISCRETE SAMPLE (GRAB),0.19
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-08-25 07:45:00,2017-08-25 06:45:00,0.854,0.854,KEARL LAKE,KEARL LAKE,,,mg/l,3435,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,17SWE12773,17SWE12774,0.006,Centre,DISCRETE SAMPLE (GRAB),0.854
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,0.145,0.145,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),20SWE11038,20SWE11039,0.007,Centre,DISCRETE SAMPLE (GRAB),0.145
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,0.072,0.072,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),20SWE11038,20SWE11039,0.006,Centre,DISCRETE SAMPLE (GRAB),0.072
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,0.84,0.84,KEARL LAKE,KEARL LAKE,0.1,,NTU,409,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",20SWE11038,20SWE11039,0.1,Centre,DISCRETE SAMPLE (GRAB),0.84
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,0.0077,0.0077,KEARL LAKE,KEARL LAKE,0.1,,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",20SWE11038,20SWE11039,0.003,Centre,DISCRETE SAMPLE (GRAB),0.0077
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,0.0042,0.0042,KEARL LAKE,KEARL LAKE,0.1,,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",20SWE11038,20SWE11039,0.003,Centre,DISCRETE SAMPLE (GRAB),0.0042
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,7.6,7.6,KEARL LAKE,KEARL LAKE,0.1,,,389,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",20SWE11038,20SWE11039,,Centre,DISCRETE SAMPLE (GRAB),7.6
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,99.7,99.7,KEARL LAKE,KEARL LAKE,0.1,,%,3620,FIELD,20SWE11038,20SWE11039,,Centre,DISCRETE SAMPLE (GRAB),99.7
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,99.8,99.8,KEARL LAKE,KEARL LAKE,0.5,,%,3620,FIELD,20SWE11038,20SWE11041,,Centre,DISCRETE SAMPLE (GRAB),99.8
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,99.7,99.7,KEARL LAKE,KEARL LAKE,1,,%,3620,FIELD,20SWE11038,20SWE11042,,Centre,DISCRETE SAMPLE (GRAB),99.7
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,99.7,99.7,KEARL LAKE,KEARL LAKE,1.5,,%,3620,FIELD,20SWE11038,20SWE11043,,Centre,DISCRETE SAMPLE (GRAB),99.7
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,0.04,0.08,KEARL LAKE,KEARL LAKE,0.1,<,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),20SWE11038,20SWE11039,0.08,Centre,DISCRETE SAMPLE (GRAB),0.08
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,0.04,0.08,KEARL LAKE,KEARL LAKE,0.1,<,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),20SWE11038,20SWE11039,0.08,Centre,DISCRETE SAMPLE (GRAB),0.08
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,18.4,18.4,KEARL LAKE,KEARL LAKE,0.1,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),20SWE11038,20SWE11039,0.01,Centre,DISCRETE SAMPLE (GRAB),18.4
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,17.9,17.9,KEARL LAKE,KEARL LAKE,0.1,,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),20SWE11038,20SWE11039,0.03,Centre,DISCRETE SAMPLE (GRAB),17.9
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,22.0,22,KEARL LAKE,KEARL LAKE,0.1,,mg/l,1516,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",20SWE11038,20SWE11039,0.3,Centre,DISCRETE SAMPLE (GRAB),22
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,3.7,3.7,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),20SWE11038,20SWE11039,0.4,Centre,DISCRETE SAMPLE (GRAB),3.7
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,1.0,1,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),20SWE11038,20SWE11039,0.4,Centre,DISCRETE SAMPLE (GRAB),1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,0.01,0.02,KEARL LAKE,KEARL LAKE,0.1,<,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),20SWE11038,20SWE11039,0.02,Centre,DISCRETE SAMPLE (GRAB),0.02
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,0.005,0.005,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),20SWE11038,20SWE11039,0.004,Centre,DISCRETE SAMPLE (GRAB),0.005
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,0.23,0.23,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),20SWE11038,20SWE11039,0.03,Centre,DISCRETE SAMPLE (GRAB),0.23
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2020-09-18 10:40:00,2020-09-18 09:40:00,0.22,0.22,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),20SWE11038,20SWE11039,0.03,Centre,DISCRETE SAMPLE (GRAB),0.22
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,0.353,0.353,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),21SWE04621,21SWE04621-01,0.007,Centre,DISCRETE SAMPLE (GRAB),0.353
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,0.34,0.34,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),21SWE04621,21SWE04621-01,0.006,Centre,DISCRETE SAMPLE (GRAB),0.34
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,2.8,2.8,KEARL LAKE,KEARL LAKE,0.1,,NTU,409,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",21SWE04621,21SWE04621-01,0.1,Centre,DISCRETE SAMPLE (GRAB),2.8
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,0.025,0.025,KEARL LAKE,KEARL LAKE,0.1,,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",21SWE04621,21SWE04621-01,0.003,Centre,DISCRETE SAMPLE (GRAB),0.025
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,0.0041,0.0041,KEARL LAKE,KEARL LAKE,0.1,,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",21SWE04621,21SWE04621-01,0.003,Centre,DISCRETE SAMPLE (GRAB),0.0041
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,7.25,7.25,KEARL LAKE,KEARL LAKE,0.1,,,389,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",21SWE04621,21SWE04621-01,,Centre,DISCRETE SAMPLE (GRAB),7.25
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,110.8,110.8,KEARL LAKE,KEARL LAKE,0.5,,%,3620,FIELD,21SWE04621,21SWE04621-02,,Profile,DISCRETE SAMPLE (GRAB),110.8
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,110.9,110.9,KEARL LAKE,KEARL LAKE,,,%,3620,FIELD,21SWE04621,21SWE04621-03,,Profile,DISCRETE SAMPLE (GRAB),110.9
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,110.5,110.5,KEARL LAKE,KEARL LAKE,0.1,,%,3620,FIELD,21SWE04621,21SWE04621-01,,Centre,DISCRETE SAMPLE (GRAB),110.5
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,110.9,110.9,KEARL LAKE,KEARL LAKE,1,,%,3620,FIELD,21SWE04621,21SWE04621-03,,Centre,DISCRETE SAMPLE (GRAB),110.9
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,110.8,110.8,KEARL LAKE,KEARL LAKE,0.5,,%,3620,FIELD,21SWE04621,21SWE04621-02,,Centre,DISCRETE SAMPLE (GRAB),110.8
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,0.2,0.2,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),21SWE04621,21SWE04621-01,0.08,Centre,DISCRETE SAMPLE (GRAB),0.2
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,0.13,0.13,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),21SWE04621,21SWE04621-01,0.08,Centre,DISCRETE SAMPLE (GRAB),0.13
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,23.0,23,KEARL LAKE,KEARL LAKE,0.1,,mg/l,1516,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",21SWE04621,21SWE04621-01,0.3,Centre,DISCRETE SAMPLE (GRAB),23
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,10.9,10.9,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),21SWE04621,21SWE04621-01,0.4,Centre,DISCRETE SAMPLE (GRAB),10.9
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,2.0,2,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),21SWE04621,21SWE04621-01,0.4,Centre,DISCRETE SAMPLE (GRAB),2
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,0.01,0.02,KEARL LAKE,KEARL LAKE,0.1,<,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),21SWE04621,21SWE04621-01,0.02,Centre,DISCRETE SAMPLE (GRAB),0.02
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,0.062,0.062,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),21SWE04621,21SWE04621-01,0.004,Centre,DISCRETE SAMPLE (GRAB),0.062
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,0.27,0.27,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),21SWE04621,21SWE04621-01,0.03,Centre,DISCRETE SAMPLE (GRAB),0.27
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2021-08-18 15:15:00,2021-08-18 14:15:00,0.34,0.34,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),21SWE04621,21SWE04621-01,0.03,Centre,DISCRETE SAMPLE (GRAB),0.34
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2022-09-16 07:20:00,2022-09-16 06:20:00,0.384,0.384,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),22SWE04634,22SWE04634-01,0.007,Centre,DISCRETE SAMPLE (GRAB),0.384
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2022-09-16 07:20:00,2022-09-16 06:20:00,0.298,0.298,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),22SWE04634,22SWE04634-01,0.006,Centre,DISCRETE SAMPLE (GRAB),0.298
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2022-09-16 07:20:00,2022-09-16 06:20:00,2.3,2.3,KEARL LAKE,KEARL LAKE,0.1,,NTU,409,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",22SWE04634,22SWE04634-01,0.1,Centre,DISCRETE SAMPLE (GRAB),2.3
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2022-09-16 07:20:00,2022-09-16 06:20:00,0.034,0.034,KEARL LAKE,KEARL LAKE,0.1,,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",22SWE04634,22SWE04634-01,0.03,Centre,DISCRETE SAMPLE (GRAB),0.034
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2022-09-16 07:20:00,2022-09-16 06:20:00,0.0079,0.0079,KEARL LAKE,KEARL LAKE,0.1,,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",22SWE04634,22SWE04634-01,0.003,Centre,DISCRETE SAMPLE (GRAB),0.0079
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2022-09-16 07:20:00,2022-09-16 06:20:00,6.99,6.99,KEARL LAKE,KEARL LAKE,0.1,,,389,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",22SWE04634,22SWE04634-01,,Centre,DISCRETE SAMPLE (GRAB),6.99
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2022-09-16 07:20:00,2022-09-16 06:20:00,76.1,76.1,KEARL LAKE,KEARL LAKE,1,,%,3620,FIELD,22SWE04634,22SWE04634-03,,Centre,DISCRETE SAMPLE (GRAB),76.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2022-09-16 07:20:00,2022-09-16 06:20:00,76.6,76.6,KEARL LAKE,KEARL LAKE,0.5,,%,3620,FIELD,22SWE04634,22SWE04634-02,,Centre,DISCRETE SAMPLE (GRAB),76.6
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2022-09-16 07:20:00,2022-09-16 06:20:00,77.9,77.9,KEARL LAKE,KEARL LAKE,0.1,,%,3620,FIELD,22SWE04634,22SWE04634-01,,Centre,DISCRETE SAMPLE (GRAB),77.9
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2022-09-16 07:20:00,2022-09-16 06:20:00,0.15,0.15,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),22SWE04634,22SWE04634-01,0.08,Centre,DISCRETE SAMPLE (GRAB),0.15
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2022-09-16 07:20:00,2022-09-16 06:20:00,0.13,0.13,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),22SWE04634,22SWE04634-01,0.08,Centre,DISCRETE SAMPLE (GRAB),0.13
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2022-09-16 07:20:00,2022-09-16 06:20:00,22.0,22,KEARL LAKE,KEARL LAKE,0.1,,mg/l,1516,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",22SWE04634,22SWE04634-01,0.3,Centre,DISCRETE SAMPLE (GRAB),22
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2022-09-16 07:20:00,2022-09-16 06:20:00,27.2,27.2,KEARL LAKE,KEARL LAKE,0.1,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),22SWE04634,22SWE04634-01,0.4,Centre,DISCRETE SAMPLE (GRAB),27.2
