lake,sampling_timestamp,sample_timestamp,site_name,station_name,depth,value_sign,unit_symbol,method,laboratory,sampling_number,sample_number,rdl,sample_location,sample_type,aluminum_dissolved,aluminum_total_recoverable,calcium_dissolved,calcium_total,copper_dissolved,copper_total_recoverable,lead_dissolved,lead_total_recoverable,nickel_dissolved,nickel_total_recoverable,nitrogen_kjeldahl_dissolved,oxygen_biochemical_demand,oxygen_dissolved_percent_saturation,ph,phosphorus_total,phosphorus_total_dissolved,turbidity,vanadium_dissolved,vanadium_total_recoverable,distance_group,project_number,station_number,station,latitude_decimal_degrees,longitude_decimal_degrees,sample_datetime,station_type_code,sample_matrix_code,sample_type_code,collection_code,qc_sample_flag,sample_comment,continental_river_basin_code,river_basin_code,river_sub_basin_code,aluminum_extractable,calcium_dissolved_filtered,copper_extractable,copper_total,lead_extractable,lead_total,nickel_total,nitrogen_dissolved_nitrate,nitrogen_dissolved_nitrite,oxygen_dissolved_field_meter,oxygen_total_cod,ph_lab,turbidity_jtu,turbidity_ntu,vanadium_total,nitrogen_dissolved,sampling timestamp,value,unit symbol,site name,station name,parameter,aluminum dissolved,aluminum total recoverable,calcium dissolved,calcium total,copper dissolved,copper total recoverable,lead dissolved,lead total recoverable,nickel dissolved,nickel total recoverable,nitrogen dissolved,phosphorus total dissolved,phosphorus total,vanadium dissolved,oxygen dissolved % saturation,oxygen biochemical demand,calcium_total_recoverable,nitrogen_dissolved_no3_no2,nitrogen_particulate_total,oxygen_dissolved_winkler,final_sample_date
Gregoire,,,,,,,,,,,08SWE08739,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-06-18 08:25:23,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-06-18 08:25:23
Gregoire,,,,,,,,,,,08SWE08740,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-06-18 08:26:15,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-06-18 08:26:15
Gregoire,,,,,,,,,,,08SWE08741,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-06-18 08:26:59,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-06-18 08:26:59
Gregoire,,,,,,,,,,,08SWE08742,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-06-18 08:28:12,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-06-18 08:28:12
Gregoire,,,,,,,,,,,08SWE08743,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-06-18 08:28:58,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-06-18 08:28:58
Gregoire,,,,,,,,,,,08SWE08744,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-06-18 08:29:59,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-06-18 08:29:59
Gregoire,,,,,,,,,,,08SWE08745,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-06-18 08:31:06,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-06-18 08:31:06
Gregoire,,,,,,,,,,,08SWE08746,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-06-18 08:32:11,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-06-18 08:32:11
Gregoire,,,,,,,,,,,08SWE08747,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-06-18 08:33:05,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-06-18 08:33:05
Gregoire,,,,,,,,,,,08SWE08748,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-06-18 08:34:07,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-06-18 08:34:07
Gregoire,,,,,,,,,,,08SWE08749,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-06-18 08:35:02,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-06-18 08:35:02
Gregoire,,,,,,,,,,,08SWE08750,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-06-18 08:36:32,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-06-18 08:36:32
Gregoire,,,,,,,,,,,08SWE08751,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-06-18 08:37:25,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-06-18 08:37:25
Gregoire,,,,,,,,,,,08SWE08752,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-06-18 08:38:28,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-06-18 08:38:28
Gregoire,,,,,,,,,,,08SWE08753,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-06-18 08:39:15,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-06-18 08:39:15
Gregoire,,,,,,,,,,,08SWE10292,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-07-14 09:23:47,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-14 09:23:47
Gregoire,,,,,,,,,,,08SWE10293,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-07-14 09:25:03,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-14 09:25:03
Gregoire,,,,,,,,,,,08SWE10294,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-07-14 09:25:48,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-14 09:25:48
Gregoire,,,,,,,,,,,08SWE10295,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-07-14 09:27:03,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-14 09:27:03
Gregoire,,,,,,,,,,,08SWE10296,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-07-14 09:28:34,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-14 09:28:34
Gregoire,,,,,,,,,,,08SWE10297,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-07-14 09:30:26,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-14 09:30:26
Gregoire,,,,,,,,,,,08SWE10298,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-07-14 09:31:32,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-14 09:31:32
Gregoire,,,,,,,,,,,08SWE10299,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-07-14 09:33:50,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-14 09:33:50
Gregoire,,,,,,,,,,,08SWE10300,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-07-14 09:35:16,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-14 09:35:16
Gregoire,,,,,,,,,,,08SWE10301,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-07-14 09:37:01,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-14 09:37:01
Gregoire,,,,,,,,,,,08SWE10302,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-07-14 09:38:07,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-14 09:38:07
Gregoire,,,,,,,,,,,08SWE10303,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-07-14 09:39:46,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-14 09:39:46
Gregoire,,,,,,,,,,,08SWE10304,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-07-14 09:40:38,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-14 09:40:38
Gregoire,,,,,,,,,,,08SWE10305,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-07-14 09:41:58,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-14 09:41:58
Gregoire,,,,,,,,,,,08SWE10306,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-07-14 09:43:49,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-14 09:43:49
Gregoire,,,,,,,,,,,08SWE10330,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-08-06 07:51:07,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-06 07:51:07
Gregoire,,,,,,,,,,,08SWE10331,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-08-06 07:52:26,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-06 07:52:26
Gregoire,,,,,,,,,,,08SWE10332,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-08-06 07:54:03,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-06 07:54:03
Gregoire,,,,,,,,,,,08SWE10333,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-08-06 07:59:26,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-06 07:59:26
Gregoire,,,,,,,,,,,08SWE10334,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-08-06 08:00:22,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-06 08:00:22
Gregoire,,,,,,,,,,,08SWE10335,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-08-06 08:01:56,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-06 08:01:56
Gregoire,,,,,,,,,,,08SWE10336,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-08-06 08:02:51,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-06 08:02:51
Gregoire,,,,,,,,,,,08SWE10337,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-08-06 08:05:04,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-06 08:05:04
Gregoire,,,,,,,,,,,08SWE10338,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-08-06 08:06:27,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-06 08:06:27
Gregoire,,,,,,,,,,,08SWE10339,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-08-06 08:08:52,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-06 08:08:52
Gregoire,,,,,,,,,,,08SWE10340,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-08-06 08:09:41,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-06 08:09:41
Gregoire,,,,,,,,,,,08SWE10341,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-08-06 08:11:38,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-06 08:11:38
Gregoire,,,,,,,,,,,08SWE10342,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-08-06 08:14:07,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,7.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-06 08:14:07
Gregoire,,,,,,,,,,,08SWE10343,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-08-06 08:15:13,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,7.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-08-06 08:15:13
Gregoire,,,,,,,,,,,08SWE10365,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-04 09:44:30,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-04 09:44:30
Gregoire,,,,,,,,,,,08SWE10366,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-04 09:45:25,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-04 09:45:25
Gregoire,,,,,,,,,,,08SWE10367,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-04 09:46:14,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-04 09:46:14
Gregoire,,,,,,,,,,,08SWE10368,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-04 09:47:10,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-04 09:47:10
Gregoire,,,,,,,,,,,08SWE10369,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-04 09:48:16,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-04 09:48:16
Gregoire,,,,,,,,,,,08SWE10370,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-04 09:49:07,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-04 09:49:07
Gregoire,,,,,,,,,,,08SWE10371,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-04 09:50:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-04 09:50:00
Gregoire,,,,,,,,,,,08SWE10372,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-04 09:50:54,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-04 09:50:54
Gregoire,,,,,,,,,,,08SWE10373,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-04 09:51:51,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-04 09:51:51
Gregoire,,,,,,,,,,,08SWE10374,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-04 09:52:43,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-04 09:52:43
Gregoire,,,,,,,,,,,08SWE10375,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-04 09:53:35,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-04 09:53:35
Gregoire,,,,,,,,,,,08SWE10376,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-04 09:54:26,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-04 09:54:26
Gregoire,,,,,,,,,,,08SWE10377,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-04 09:55:28,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-04 09:55:28
Gregoire,,,,,,,,,,,08SWE10378,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-04 09:56:23,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-04 09:56:23
Gregoire,,,,,,,,,,,08SWE10379,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-04 09:57:12,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-04 09:57:12
Gregoire,,,,,,,,,,,08SWE10404,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-29 08:59:07,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-29 08:59:07
Gregoire,,,,,,,,,,,08SWE10405,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-29 09:00:03,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-29 09:00:03
Gregoire,,,,,,,,,,,08SWE10406,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-29 09:00:54,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-29 09:00:54
Gregoire,,,,,,,,,,,08SWE10407,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-29 09:01:53,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-29 09:01:53
Gregoire,,,,,,,,,,,08SWE10408,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-29 09:02:50,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-29 09:02:50
Gregoire,,,,,,,,,,,08SWE10409,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-29 09:03:52,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-29 09:03:52
Gregoire,,,,,,,,,,,08SWE10410,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-29 09:04:54,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-29 09:04:54
Gregoire,,,,,,,,,,,08SWE10411,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-29 09:05:49,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-29 09:05:49
Gregoire,,,,,,,,,,,08SWE10412,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2008-09-29 09:06:47,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-09-29 09:06:47
